Strategy,Date Opened,Time Opened,Opening Price,Legs,Initial Premium,No. of Contracts,P/L,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-20,13:00:29,6732.51,1 Oct 20 6715 P STO 2.35,2.35,1,233.825,6735.13,2025-10-20,16:15:02,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-20,11:30:08,6731.03,1 Oct 20 6730 C BTO 9.97 | 1 Oct 20 6765 C STO 0.52,-9.45,1,-434.35,6735.13,2025-10-20,16:15:02,5.13,Expired
Mid Day IronFly [PUTs + CALLs],2025-10-20,11:15:09,6725.19,1 Oct 20 6750 C STO 1.37 | 1 Oct 20 6750 P STO 25.90 | 1 Oct 20 6780 C BTO 0.17 | 1 Oct 20 6720 P BTO 7.85,19.25,1,433.21,6735.13,2025-10-20,16:15:02,-14.87,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-17,14:30:10,6668.63,1 Oct 17 6595 P BTO 0.45,-0.45,1,-46.175,6664.01,2025-10-17,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-17,14:30:10,6668.63,1 Oct 17 6640 P STO 2.30,2.3,1,228.825,6664.01,2025-10-17,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-10-17,14:06:09,6658.84,1 Oct 17 6615 P STO 1.87 | 1 Oct 17 6590 P BTO 0.82,1.05,1,102.65,6664.01,2025-10-17,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-17,13:00:24,6642.13,1 Oct 17 6730 C BTO 0.07,-0.07,1,6.215,6671.16,2025-10-17,14:21:03,0.15,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-17,13:00:24,6642.13,1 Oct 17 6685 C STO 2.07,2.07,1,-224.785,6671.16,2025-10-17,14:21:03,-4.3,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-16,14:30:08,6605.4,1 Oct 16 6655 C STO 1.87,1.87,1,185.825,6629.07,2025-10-16,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-16,14:30:08,6605.4,1 Oct 16 6700 C BTO 0.22,-0.22,1,-23.175,6629.07,2025-10-16,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-16,13:00:09,6656.05,1 Oct 16 6750 C BTO 0.17,-0.17,1,-18.175,6629.07,2025-10-16,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-16,13:00:09,6656.05,1 Oct 16 6705 C STO 1.82,1.82,1,180.825,6629.07,2025-10-16,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-16,11:30:19,6679.9,1 Oct 16 6725 C STO 1.77,1.77,1,175.825,6629.07,2025-10-16,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-16,11:30:19,6679.9,1 Oct 16 6765 C BTO 0.07,-0.07,1,-8.175,6629.07,2025-10-16,16:15:03,0,Expired
Monday Wednesday 2/7 Double Calendar [MGMT],2025-10-15,15:30:29,6676.36,1 Oct 17 6585 P STO 12.24 | 1 Oct 17 6755 C STO 5.20 | 1 Oct 22 6585 P BTO 27.61 | 1 Oct 22 6755 C BTO 18.68,-28.85,1,1130.33,6629.07,2025-10-17,9:41:39,40.25,Manual User Exit
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-15,14:30:14,6665.41,1 Oct 15 6590 P BTO 0.52,-0.52,1,-53.175,6671.06,2025-10-15,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-15,14:30:14,6665.41,1 Oct 15 6635 P STO 2.37,2.37,1,235.825,6671.06,2025-10-15,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-15,13:00:10,6663.4,1 Oct 15 6700 C STO 1.62,1.62,1,160.825,6671.06,2025-10-15,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-15,13:00:10,6663.4,1 Oct 15 6745 C BTO 0.12,-0.12,1,-13.175,6671.06,2025-10-15,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-15,11:37:09,6682.53,1 Oct 15 6720 C STO 1.82,1.82,1,180.825,6671.06,2025-10-15,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-15,11:37:09,6682.53,1 Oct 15 6760 C BTO 0.07,-0.07,1,-8.175,6671.06,2025-10-15,16:15:02,0,Expired
Mid Day IronFly [PUTs + CALLs],2025-10-15,11:15:24,6704.75,1 Oct 15 6730 C STO 2.31 | 1 Oct 15 6730 P STO 26.33 | 1 Oct 15 6760 C BTO 0.22 | 1 Oct 15 6700 P BTO 9.37,19.05,1,-1099.79,6671.06,2025-10-15,16:15:02,-30,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-14,14:45:08,6669.83,1 Oct 14 6725 C BTO 0.05,-0.05,1,-6.175,6644.31,2025-10-14,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-14,14:45:08,6669.83,1 Oct 14 6680 C STO 1.95,1.95,1,193.825,6644.31,2025-10-14,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-14,14:30:09,6674.15,1 Oct 14 6685 C STO 1.78,1.78,1,176.825,6644.31,2025-10-14,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-14,14:30:09,6674.15,1 Oct 14 6730 C BTO 0.03,-0.03,1,-4.175,6644.31,2025-10-14,16:15:02,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-10-14,14:14:17,6674.79,1 Oct 14 6655 P STO 1.82 | 1 Oct 14 6630 P BTO 0.52,1.3,1,-849.79,6643.02,2025-10-14,15:38:09,-9.75,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-14,13:00:09,6666.64,1 Oct 14 6580 P BTO 0.90,-0.9,1,58.215,6643.02,2025-10-14,15:38:02,1.5,OTO
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-14,13:00:09,6666.64,1 Oct 14 6625 P STO 2.65,2.65,1,-456.785,6643.02,2025-10-14,15:38:02,-7.2,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-13,14:45:09,6653.78,1 Oct 13 6665 C STO 1.63,1.63,1,161.825,6654.72,2025-10-13,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-13,14:45:09,6653.78,1 Oct 13 6710 C BTO 0.03,-0.03,1,-4.175,6654.72,2025-10-13,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-13,14:30:39,6662.89,1 Oct 13 6650 P STO 1.72,1.72,1,-289.785,6652.74,2025-10-13,14:43:02,-4.6,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-13,14:30:39,6662.89,1 Oct 13 6605 P BTO 0.22,-0.22,1,16.215,6652.74,2025-10-13,14:43:02,0.4,OTO
Bullish 1H Credit ORB [25W / EMA],2025-10-13,14:00:14,6655.5,1 Oct 13 6635 P STO 1.85 | 1 Oct 13 6610 P BTO 0.55,1.3,1,127.65,6654.72,2025-10-13,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-13,13:00:09,6665.42,1 Oct 13 6595 P BTO 0.55,-0.55,1,3.215,6642.84,2025-10-13,14:58:02,0.6,OTO
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-13,13:00:09,6665.42,1 Oct 13 6640 P STO 2.65,2.65,1,-456.785,6642.84,2025-10-13,14:58:02,-7.2,Stop Loss
Friday 6/7 DC,2025-10-10,15:09:30,6595.43,2 Oct 16 6480 P STO 27.59 | 2 Oct 16 6685 C STO 18.80 | 2 Oct 17 6480 P BTO 31.62 | 2 Oct 17 6685 C BTO 24.27,-9.5,2,745.48,6613.19,2025-10-15,13:16:02,13.325,Profit Target
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-10,14:45:15,6602.01,1 Oct 10 6630 C STO 1.60,1.6,1,158.825,6552.51,2025-10-10,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-10,14:45:15,6602.01,1 Oct 10 6675 C BTO 0.15,-0.15,1,-16.175,6552.51,2025-10-10,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-10,14:30:45,6613.92,1 Oct 10 6590 P STO 2.17,2.17,1,-384.785,6597.68,2025-10-10,14:49:03,-6,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-10,14:30:45,6613.92,1 Oct 10 6545 P BTO 0.32,-0.32,1,61.215,6597.68,2025-10-10,14:49:02,0.95,OTO
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-10-10,14:00:45,6618.3,1 Oct 10 6655 C STO 1.10 | 1 Oct 10 6675 C BTO 0.40,0.7,1,67.65,6552.51,2025-10-10,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-10,13:00:15,6613.68,1 Oct 10 6710 C BTO 0.25,-0.25,1,-26.175,6552.51,2025-10-10,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-10,13:00:15,6613.68,1 Oct 10 6665 C STO 1.90,1.9,1,188.825,6552.51,2025-10-10,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-10,11:30:30,6646.12,1 Oct 10 6765 C BTO 0.30,-0.3,1,-31.175,6552.51,2025-10-10,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-10,11:30:30,6646.12,1 Oct 10 6725 C STO 1.65,1.65,1,163.825,6552.51,2025-10-10,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-09,14:45:14,6721.67,1 Oct 9 6730 C STO 1.13,1.13,1,-123.785,6727.75,2025-10-09,15:13:04,-2.35,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-09,14:45:14,6721.67,1 Oct 9 6775 C BTO 0.03,-0.03,1,-4.175,6735.11,2025-10-09,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-09,14:30:10,6722.07,1 Oct 9 6670 P BTO 0.12,-0.12,1,-13.175,6735.11,2025-10-09,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-09,14:30:10,6722.07,1 Oct 9 6715 P STO 2.22,2.22,1,220.825,6735.11,2025-10-09,16:15:03,0,Expired
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-10-09,14:04:26,6722.67,1 Oct 9 6730 C STO 2.02 | 1 Oct 9 6750 C BTO 0.17,1.85,1,-229.7,6732.8,2025-10-09,15:39:11,-4.1,Below Delta
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-09,13:00:11,6721.04,1 Oct 9 6740 C STO 1.52,1.52,1,150.825,6735.11,2025-10-09,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-09,13:00:11,6721.04,1 Oct 9 6785 C BTO 0.07,-0.07,1,-8.175,6735.11,2025-10-09,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-09,11:30:13,6731.49,1 Oct 9 6785 C BTO 0.12,-0.12,1,-13.175,6735.11,2025-10-09,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-09,11:30:13,6731.49,1 Oct 9 6745 C STO 2.42,2.42,1,240.825,6735.11,2025-10-09,16:15:03,0,Expired
Monday Wednesday 2/7 Double Calendar [MGMT],2025-10-08,15:30:28,6752.97,1 Oct 10 6700 P STO 6.98 | 1 Oct 10 6800 C STO 2.85 | 1 Oct 15 6700 P BTO 19.47 | 1 Oct 15 6800 C BTO 14.96,-24.6,1,-119.67,6749.27,2025-10-10,9:32:09,23.5,Below Short/Long Ratio
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-08,14:45:10,6748.37,1 Oct 8 6800 C BTO 0.03,-0.03,1,-4.175,6753.72,2025-10-08,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-08,14:45:10,6748.37,1 Oct 8 6755 C STO 1.03,1.03,1,-113.785,6753.6,2025-10-08,15:21:03,-2.15,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-08,14:30:09,6752.24,1 Oct 8 6705 P BTO 0.22,-0.22,1,-23.175,6753.72,2025-10-08,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-08,14:30:09,6752.24,1 Oct 8 6750 P STO 2.62,2.62,1,-150.395,6749.06,2025-10-08,14:41:13,-4.1,Above Delta
Bullish 1H Credit ORB [25W / EMA],2025-10-08,14:10:11,6752.62,1 Oct 8 6745 P STO 1.97 | 1 Oct 8 6720 P BTO 0.57,1.4,1,137.65,6753.72,2025-10-08,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-08,13:00:23,6751.03,1 Oct 8 6805 C BTO 0.05,-0.05,1,-6.175,6753.72,2025-10-08,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-08,13:00:23,6751.03,1 Oct 8 6760 C STO 1.75,1.75,1,173.825,6753.72,2025-10-08,16:15:03,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-08,11:30:08,6749.45,1 Oct 8 6745 C BTO 9.52 | 1 Oct 8 6780 C STO 0.17,-9.35,1,-65.35,6753.72,2025-10-08,16:15:02,8.72,Expired
Mid Day IronFly [PUTs + CALLs],2025-10-08,11:15:11,6744.94,1 Oct 8 6770 C STO 0.36 | 1 Oct 8 6770 P STO 25.13 | 1 Oct 8 6800 C BTO 0.07 | 1 Oct 8 6740 P BTO 5.62,19.8,1,347.3,6753.72,2025-10-08,16:15:02,-16.28,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-07,14:30:11,6709.88,1 Oct 7 6655 P BTO 0.17,-0.17,1,-18.175,6714.59,2025-10-07,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-07,14:30:11,6709.88,1 Oct 7 6700 P STO 2.02,2.02,1,200.825,6714.59,2025-10-07,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-07,13:00:10,6707.23,1 Oct 7 6770 C BTO 0.07,-0.07,1,1.215,6716.61,2025-10-07,13:12:02,0.1,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-07,13:00:10,6707.23,1 Oct 7 6725 C STO 1.92,1.92,1,-189.785,6716.61,2025-10-07,13:12:03,-3.8,Stop Loss
Bearish Credit 15M ORB,2025-10-07,11:30:10,6715.61,1 Oct 7 6780 C BTO 0.17,-0.17,1,-18.175,6714.59,2025-10-07,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-10-07,11:30:10,6715.61,1 Oct 7 6740 C STO 1.72,1.72,1,170.825,6714.59,2025-10-07,16:15:02,0,Expired
Tuesday 1/3 Double Calendar [Delta based rail],2025-10-07,9:35:29,6753.65,1 Oct 8 6725 P STO 7.09 | 1 Oct 8 6790 C STO 2.65 | 1 Oct 10 6725 P BTO 17.05 | 1 Oct 10 6790 C BTO 11.94,-19.25,1,-343.93,6752.62,2025-10-08,14:10:16,15.9,Exited at Specified Time
Monday Wednesday 2/7 Double Calendar [MGMT],2025-10-06,15:30:30,6741.39,1 Oct 8 6695 P STO 6.85 | 1 Oct 8 6785 C STO 3.15 | 1 Oct 13 6695 P BTO 19.60 | 1 Oct 13 6785 C BTO 16.55,-26.15,1,-19.67,6725.24,2025-10-08,9:57:24,26.05,Below Short/Long Ratio
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-06,14:30:15,6746.81,1 Oct 6 6745 P STO 2.77,2.77,1,-75.395,6744.77,2025-10-06,14:57:18,-3.5,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-06,14:30:15,6746.81,1 Oct 6 6700 P BTO 0.12,-0.12,1,-13.175,6740.28,2025-10-06,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-10-06,14:00:12,6747.49,1 Oct 6 6740 P STO 1.92 | 1 Oct 6 6715 P BTO 0.27,1.65,1,162.65,6740.28,2025-10-06,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-06,13:00:16,6741.42,1 Oct 6 6685 P BTO 0.30,-0.3,1,-31.175,6740.28,2025-10-06,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-06,13:00:16,6741.42,1 Oct 6 6730 P STO 2.05,2.05,1,203.825,6740.28,2025-10-06,16:15:03,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-06,11:47:10,6740.19,1 Oct 6 6740 C BTO 6.12 | 1 Oct 6 6775 C STO 0.12,-6,1,-369.05,6741.14,2025-10-06,15:47:54,2.35,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-03,14:30:35,6729.76,1 Oct 3 6720 P STO 2.42,2.42,1,-399.785,6718.42,2025-10-03,14:50:03,-6.4,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-03,14:30:35,6729.76,1 Oct 3 6675 P BTO 0.17,-0.17,1,-3.785,6718.42,2025-10-03,14:50:02,0.15,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-03,13:01:10,6742.22,1 Oct 3 6750 C STO 2.55,2.55,1,253.825,6715.79,2025-10-03,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-03,13:01:10,6742.22,1 Oct 3 6795 C BTO 0.10,-0.1,1,-11.175,6715.79,2025-10-03,16:15:02,0,Expired
Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA],2025-10-03,11:36:09,6743.43,1 Oct 3 6740 C BTO 9.02 | 1 Oct 3 6775 C STO 0.12,-8.9,1,-544.7,6732.74,2025-10-03,13:05:51,3.5,Stop Loss
Mid Day IronFly [PUTs + CALLs],2025-10-03,11:15:09,6742.34,1 Oct 3 6765 C STO 0.61 | 1 Oct 3 6765 P STO 23.17 | 1 Oct 3 6795 C BTO 0.07 | 1 Oct 3 6735 P BTO 4.76,18.95,1,-1109.7,6715.79,2025-10-03,16:15:02,-30,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-02,14:30:11,6721.48,1 Oct 2 6670 P BTO 0.12,-0.12,1,-13.175,6715.35,2025-10-02,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-02,14:30:11,6721.48,1 Oct 2 6715 P STO 1.97,1.97,1,-80.395,6714.68,2025-10-02,15:42:12,-2.75,Above Delta
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-02,13:00:10,6709.6,1 Oct 2 6650 P BTO 0.35,-0.35,1,-36.175,6715.35,2025-10-02,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-02,13:00:10,6709.6,1 Oct 2 6695 P STO 2.15,2.15,1,213.825,6715.35,2025-10-02,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-10-02,11:33:14,6698.32,1 Oct 2 6760 C BTO 0.20,-0.2,1,-16.785,6721.99,2025-10-02,14:33:02,0.05,OTO
Bearish Credit 15M ORB,2025-10-02,11:33:14,6698.32,1 Oct 2 6720 C STO 1.80,1.8,1,-361.785,6721.99,2025-10-02,14:33:03,-5.4,Stop Loss
Monday Wednesday 2/7 Double Calendar [MGMT],2025-10-01,15:30:19,6715.69,1 Oct 3 6660 P STO 7.37 | 1 Oct 3 6765 C STO 3.34 | 1 Oct 8 6660 P BTO 18.89 | 1 Oct 8 6765 C BTO 14.97,-23.15,1,70.42,6731.29,2025-10-03,9:32:14,23.95,Below Short/Long Ratio
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-01,14:30:09,6712.64,1 Oct 1 6665 P BTO 0.22,-0.22,1,-23.175,6711.2,2025-10-01,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-10-01,14:30:09,6712.64,1 Oct 1 6710 P STO 3.02,3.02,1,300.825,6711.2,2025-10-01,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-10-01,14:00:24,6704.67,1 Oct 1 6695 P STO 1.32 | 1 Oct 1 6670 P BTO 0.37,0.95,1,92.65,6711.2,2025-10-01,16:15:02,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-01,13:00:09,6694.51,1 Oct 1 6750 C BTO 0.07,-0.07,1,-3.785,6700.09,2025-10-01,13:08:03,0.05,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-10-01,13:00:09,6694.51,1 Oct 1 6705 C STO 1.72,1.72,1,-189.785,6700.09,2025-10-01,13:08:03,-3.6,Stop Loss
Mid Day IronFly [PUTs + CALLs],2025-10-01,11:15:10,6686.75,1 Oct 1 6710 C STO 0.74 | 1 Oct 1 6710 P STO 24.56 | 1 Oct 1 6740 C BTO 0.10 | 1 Oct 1 6680 P BTO 5.75,19.45,1,1820.3,6711.2,2025-10-01,16:15:02,-1.2,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-09-30,14:30:15,6663.73,1 Sep 30 6650 P STO 2.32,2.32,1,230.825,6688.46,2025-09-30,16:15:03,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-09-30,14:30:15,6663.73,1 Sep 30 6605 P BTO 0.12,-0.12,1,-13.175,6688.46,2025-09-30,16:15:03,0,Expired
Bullish 1H Credit ORB [25W / EMA],2025-09-30,14:13:09,6662.15,1 Sep 30 6645 P STO 1.72 | 1 Sep 30 6620 P BTO 0.27,1.45,1,142.65,6688.46,2025-09-30,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-09-30,13:00:38,6653.03,1 Sep 30 6670 C STO 1.92,1.92,1,-209.785,6662.15,2025-09-30,14:13:03,-4,Stop Loss
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-09-30,13:00:38,6653.03,1 Sep 30 6715 C BTO 0.07,-0.07,1,-3.785,6662.15,2025-09-30,14:13:02,0.05,OTO
Bearish Credit 15M ORB,2025-09-30,11:36:10,6646.13,1 Sep 30 6670 C STO 1.92,1.92,1,-399.785,6664.7,2025-09-30,12:22:02,-5.9,Stop Loss
Bearish Credit 15M ORB,2025-09-30,11:36:10,6646.13,1 Sep 30 6710 C BTO 0.12,-0.12,1,1.215,6664.7,2025-09-30,12:22:02,0.15,OTO
Tuesday 1/3 Double Calendar [Delta based rail],2025-09-30,9:35:34,6649.55,1 Oct 1 6610 P STO 7.63 | 1 Oct 1 6695 C STO 3.49 | 1 Oct 3 6610 P BTO 16.97 | 1 Oct 3 6695 C BTO 13.05,-18.9,1,215.33,6708.26,2025-10-01,14:01:19,21.15,Below Delta
Monday Wednesday 2/7 Double Calendar [MGMT],2025-09-29,15:30:44,6651.5,1 Oct 1 6600 P STO 7.53 | 1 Oct 1 6705 C STO 3.74 | 1 Oct 6 6600 P BTO 19.66 | 1 Oct 6 6705 C BTO 16.16,-24.55,1,165.24,6667.49,2025-10-01,9:32:08,26.3,Below Short/Long Ratio
Bearish 1H Credit ORB [20W / EMA / VIX UP],2025-09-29,14:40:08,6657.75,1 Sep 29 6665 C STO 1.17 | 1 Sep 29 6685 C BTO 0.12,1.05,1,102.65,6661.21,2025-09-29,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-09-29,14:30:10,6660.44,1 Sep 29 6655 P STO 1.72,1.72,1,-289.785,6653.54,2025-09-29,15:08:04,-4.6,Stop Loss
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]",2025-09-29,14:30:10,6660.44,1 Sep 29 6610 P BTO 0.07,-0.07,1,-3.785,6653.54,2025-09-29,15:08:03,0.05,OTO
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-09-29,13:00:09,6656.08,1 Sep 29 6710 C BTO 0.07,-0.07,1,-8.175,6661.21,2025-09-29,16:15:03,0,Expired
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]",2025-09-29,13:00:09,6656.08,1 Sep 29 6665 C STO 2.42,2.42,1,240.825,6661.21,2025-09-29,16:15:03,0,Expired
Bearish Credit 15M ORB,2025-09-29,11:30:08,6661.45,1 Sep 29 6675 C STO 2.22,2.22,1,220.825,6661.21,2025-09-29,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-09-29,11:30:08,6661.45,1 Sep 29 6715 C BTO 0.12,-0.12,1,-13.175,6661.21,2025-09-29,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]",2025-09-26,14:30:19,6642.89,1 Sep 26 6635 P STO 1.77,1.77,1,175.825,6643.7,2025-09-26,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]",2025-09-26,14:30:19,6642.89,1 Sep 26 6590 P BTO 0.12,-0.12,1,-13.175,6643.7,2025-09-26,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]",2025-09-26,13:00:11,6639.38,1 Sep 26 6620 P STO 2.37,2.37,1,235.825,6643.7,2025-09-26,16:15:02,0,Expired
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]",2025-09-26,13:00:11,6639.38,1 Sep 26 6575 P BTO 0.27,-0.27,1,-28.175,6643.7,2025-09-26,16:15:02,0,Expired
Bearish Credit 15M ORB,2025-09-26,11:59:08,6613.94,1 Sep 26 6675 C BTO 0.12,-0.12,1,1.215,6631.23,2025-09-26,12:25:02,0.15,OTO
Bearish Credit 15M ORB,2025-09-26,11:59:08,6613.94,1 Sep 26 6635 C STO 2.37,2.37,1,-464.785,6631.23,2025-09-26,12:25:02,-7,Stop Loss
"METF PUT Spreads (13:00,14:30) [170% / 50D SL]",2025-09-25,14:30:40,6595.5,1 Sep 25 6535 P BTO 0.12,-0.12,1,-13.175,6604.72,2025-09-25,16:15:03,0,Expired
