"Strategy","Date Opened","Time Opened","Opening Price","Legs","Initial Premium","No. of Contracts","P/L","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-10-28","09:35:10.0182775",6891.17,"1 Oct 29 6850 P STO 8.89 | 1 Oct 29 6940 C STO 3.65 | 1 Oct 31 6850 P BTO 25.35 | 1 Oct 31 6940 C BTO 18.19",-31,1,660.2400000000002,6904.82,"2025-10-29","14:10:33.6031281",37.7,"Exited at Specified Time"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-10-27","15:30:23.5344152",6864.82,"1 Oct 29 6810 P STO 8.19 | 1 Oct 29 6920 C STO 3.70 | 1 Nov 3 6810 P BTO 25.95 | 1 Nov 3 6920 C BTO 21.94",-36,1,1225.2400000000002,6906.24,"2025-10-29","09:31:02.550058",48.35,"Profit Target"
"Monday 2/4 Double Calendar [MGMT]","2025-10-27","15:05:23.9794704",6862.98,"1 Oct 29 6805 P STO 7.53 | 1 Oct 29 6910 C STO 5.34 | 1 Oct 31 6805 P BTO 21.06 | 1 Oct 31 6910 C BTO 20.66",-28.85,1,780.2399999999999,6855.99,"2025-10-29","14:45:25.2963751",36.75,"Exited at Specified Time"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-27","14:30:39.8037726",6861.24,"1 Oct 27 6860 P STO 2.72",2.72,1,270.825,6875.16,"2025-10-27","16:15:01.5715588",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-27","14:30:39.8037726",6861.24,"1 Oct 27 6815 P BTO 0.27",-0.27,1,-28.175,6875.16,"2025-10-27","16:15:01.5712263",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-27","14:00:09.0667176",6861.67,"1 Oct 27 6855 P STO 1.97 | 1 Oct 27 6830 P BTO 0.62",1.35,1,132.65,6875.16,"2025-10-27","16:15:01.5720402",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-27","13:00:09.2880902",6860.26,"1 Oct 27 6850 P STO 2.37",2.37,1,235.825,6875.16,"2025-10-27","16:15:01.5665973",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-27","13:00:09.2880902",6860.26,"1 Oct 27 6805 P BTO 0.82",-0.82,1,-83.175,6875.16,"2025-10-27","16:15:01.5653556",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-27","11:32:08.6062936",6857.38,"1 Oct 27 6855 C BTO 7.57 | 1 Oct 27 6890 C STO 0.17",-7.4,1,1273.65,6875.16,"2025-10-27","16:15:01.5734648",20.16,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-24","14:45:29.9135508",6802.81,"1 Oct 24 6850 C BTO 0.07",-0.07,1,-8.175,6791.69,"2025-10-24","16:15:02.541311",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-24","14:45:29.9135508",6802.81,"1 Oct 24 6805 C STO 2.42",2.42,1,240.825,6791.69,"2025-10-24","16:15:02.4803019",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-24","14:30:19.3167946",6803.34,"1 Oct 24 6800 P STO 2.40",2.4,1,-22.395000000000017,6799.82,"2025-10-24","15:45:12.5259209",-2.6,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-24","14:30:19.3167946",6803.34,"1 Oct 24 6755 P BTO 0.40",-0.4,1,-41.175,6791.69,"2025-10-24","16:15:02.5385929",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-24","14:10:19.82746",6803.9,"1 Oct 24 6795 P STO 1.82 | 1 Oct 24 6770 P BTO 0.62",1.2,1,-28.57,6794.18,"2025-10-24","15:57:15.1750089",-1.45,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-24","13:00:10.9485999",6801.76,"1 Oct 24 6740 P BTO 0.77",-0.77,1,-78.175,6791.69,"2025-10-24","16:15:02.5414738",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-24","13:00:10.9485999",6801.76,"1 Oct 24 6785 P STO 2.67",2.67,1,265.825,6791.69,"2025-10-24","16:15:02.4927603",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-24","11:30:09.1199463",6803.99,"1 Oct 24 6800 C BTO 11.37 | 1 Oct 24 6835 C STO 0.32",-11.05,1,-669.7,6802.81,"2025-10-24","14:45:53.9590438",4.4,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-23","14:30:09.3645207",6747.24,"1 Oct 23 6700 P BTO 0.37",-0.37,1,-38.175,6738.44,"2025-10-23","16:15:02.1518354",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-23","14:30:09.3645207",6747.24,"1 Oct 23 6745 P STO 3.22",3.22,1,-0.39499999999999824,6744.5,"2025-10-23","15:36:09.4644844",-3.2,"Above Delta"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-23","14:00:08.9518043",6746.52,"1 Oct 23 6730 P STO 1.60 | 1 Oct 23 6705 P BTO 0.60",1,1,97.65,6738.44,"2025-10-23","16:15:02.1471263",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-23","13:00:08.9577746",6736.56,"1 Oct 23 6720 P STO 2.25",2.25,1,-386.78499999999997,6727.82,"2025-10-23","13:09:03.1409762",-6.1,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-23","13:00:08.9577746",6736.56,"1 Oct 23 6675 P BTO 0.50",-0.5,1,98.215,6727.82,"2025-10-23","13:09:02.839823",1.5,"OTO"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-23","11:31:08.3539129",6724.83,"1 Oct 23 6720 C BTO 13.12 | 1 Oct 23 6755 C STO 0.82",-12.3,1,611.65,6738.44,"2025-10-23","16:15:02.159939",18.44,"Expired"
"Mid Day IronFly [PUTs + CALLs]","2025-10-23","11:15:08.4217838",6719.23,"1 Oct 23 6745 C STO 1.72 | 1 Oct 23 6745 P STO 27.75 | 1 Oct 23 6775 C BTO 0.17 | 1 Oct 23 6715 P BTO 9.65",19.65,1,1304.21,6738.44,"2025-10-23","16:15:02.1567412",-6.56,"Expired"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-10-22","15:30:25.0841694",6696.44,"1 Oct 24 6620 P STO 10.07 | 1 Oct 24 6765 C STO 5.59 | 1 Oct 29 6620 P BTO 27.44 | 1 Oct 29 6765 C BTO 20.72",-32.5,1,-514.6700000000001,6780.76,"2025-10-24","09:33:01.2632445",27.45,"Below Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-22","14:30:08.4819815",6678.36,"1 Oct 22 6655 P STO 2.62",2.62,1,260.825,6699.4,"2025-10-22","16:15:01.6272425",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-22","14:30:08.4819815",6678.36,"1 Oct 22 6610 P BTO 0.37",-0.37,1,-38.175,6699.4,"2025-10-22","16:15:01.627246",0,"Expired"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-10-22","14:00:08.7204233",6668.93,"1 Oct 22 6695 C STO 2.00 | 1 Oct 22 6715 C BTO 0.35",1.65,1,-594.7,6700.91,"2025-10-22","15:33:09.8746081",-7.55,"Below Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-22","13:00:14.0439809",6694.39,"1 Oct 22 6725 C STO 1.77",1.77,1,175.825,6699.4,"2025-10-22","16:15:01.6274082",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-22","13:00:14.0439809",6694.39,"1 Oct 22 6770 C BTO 0.07",-0.07,1,-8.175,6699.4,"2025-10-22","16:15:01.6272464",0,"Expired"
"Bearish Credit 15M ORB","2025-10-22","11:30:08.9048199",6700.52,"1 Oct 22 6735 C STO 1.67",1.67,1,165.825,6699.4,"2025-10-22","16:15:01.6306835",0,"Expired"
"Bearish Credit 15M ORB","2025-10-22","11:30:08.9048199",6700.52,"1 Oct 22 6775 C BTO 0.17",-0.17,1,-18.175,6699.4,"2025-10-22","16:15:01.6272971",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-21","14:45:08.9373784",6740.94,"1 Oct 21 6745 C STO 2.30",2.3,1,228.82499999999996,6735.35,"2025-10-21","16:15:02.6348859",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-21","14:45:08.9373784",6740.94,"1 Oct 21 6790 C BTO 0.05",-0.05,1,-6.175,6735.35,"2025-10-21","16:15:02.6346001",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-21","14:30:08.604427",6745.24,"1 Oct 21 6695 P BTO 0.22",-0.22,1,-23.175,6735.35,"2025-10-21","16:15:02.7232248",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-21","14:30:08.604427",6745.24,"1 Oct 21 6740 P STO 2.22",2.22,1,-75.395,6739.87,"2025-10-21","15:34:11.1113617",-2.95,"Above Delta"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-21","14:00:18.4261677",6744.53,"1 Oct 21 6730 P STO 1.37 | 1 Oct 21 6705 P BTO 0.42",0.95,1,92.65,6735.35,"2025-10-21","16:15:02.3166396",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-21","13:00:08.2919708",6737.62,"1 Oct 21 6795 C BTO 0.07",-0.07,1,-8.175,6735.35,"2025-10-21","16:15:02.6745023",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-21","13:00:08.2919708",6737.62,"1 Oct 21 6750 C STO 2.42",2.42,1,240.825,6735.35,"2025-10-21","16:15:02.6077987",0,"Expired"
"Tuesday 1/3 Double Calendar [Delta based rail]","2025-10-21","09:35:23.6522286",6738.24,"1 Oct 22 6695 P STO 9.89 | 1 Oct 22 6785 C STO 3.10 | 1 Oct 24 6695 P BTO 24.00 | 1 Oct 24 6785 C BTO 16.59",-27.6,1,-514.0200000000001,6672.32,"2025-10-22","13:33:08.3957097",22.55,"Above Delta"
"Monday Wednesday 2/7 Double Calendar [30% PT]","2025-10-20","15:30:24.3733391",6739.06,"1 Oct 22 6675 P STO 8.60 | 1 Oct 22 6795 C STO 3.30 | 1 Oct 27 6675 P BTO 24.78 | 1 Oct 27 6795 C BTO 20.02",-32.9,1,-434.67,6744.14,"2025-10-21","14:23:19.5128776",28.65,"Below Short/Long Ratio"
"Monday 2/4 Double Calendar [MGMT]","2025-10-20","15:05:29.5962928",6740.48,"1 Oct 22 6680 P STO 8.78 | 1 Oct 22 6785 C STO 5.49 | 1 Oct 24 6680 P BTO 20.26 | 1 Oct 24 6785 C BTO 19.06",-25.05,1,-179.01999999999995,6659.91,"2025-10-22","13:42:58.8083418",23.35,"Above Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-20","14:45:23.6508762",6738.04,"1 Oct 20 6790 C BTO 0.03",-0.03,1,-4.175,6735.13,"2025-10-20","16:15:01.9039294",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-20","14:45:23.6508762",6738.04,"1 Oct 20 6745 C STO 1.23",1.23,1,121.825,6735.13,"2025-10-20","16:15:01.8716196",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-20","14:30:18.8334062",6740.52,"1 Oct 20 6690 P BTO 0.45",-0.45,1,-46.175,6735.13,"2025-10-20","16:15:01.8307773",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-20","14:30:18.8334062",6740.52,"1 Oct 20 6735 P STO 2.00",2,1,-142.395,6734.58,"2025-10-20","15:23:09.7066443",-3.4,"Above Delta"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-20","14:02:08.9350433",6741.77,"1 Oct 20 6730 P STO 1.47 | 1 Oct 20 6705 P BTO 0.57",0.9,1,87.65,6735.13,"2025-10-20","16:15:01.5997796",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-20","13:00:28.862149",6732.51,"1 Oct 20 6670 P BTO 0.80",-0.8,1,-81.175,6735.13,"2025-10-20","16:15:01.8359727",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-20","13:00:28.862149",6732.51,"1 Oct 20 6715 P STO 2.35",2.35,1,233.825,6735.13,"2025-10-20","16:15:01.8345015",0,"Expired"
"Bullish Debit 15M ORB [55Delta / 35W / PT actions / .05% Gap Up / 9>20 EMA / 5D SMA]","2025-10-20","11:30:07.9322376",6731.03,"1 Oct 20 6730 C BTO 9.97 | 1 Oct 20 6765 C STO 0.52",-9.45,1,-434.34999999999997,6735.13,"2025-10-20","16:15:01.6013975",5.13,"Expired"
"Mid Day IronFly [PUTs + CALLs]","2025-10-20","11:15:08.5669586",6725.19,"1 Oct 20 6750 C STO 1.37 | 1 Oct 20 6750 P STO 25.90 | 1 Oct 20 6780 C BTO 0.17 | 1 Oct 20 6720 P BTO 7.85",19.25,1,433.21000000000004,6735.13,"2025-10-20","16:15:01.6000166",-14.87,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-17","14:30:09.7933987",6668.63,"1 Oct 17 6595 P BTO 0.45",-0.45,1,-46.175,6664.01,"2025-10-17","16:15:02.3226538",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-17","14:30:09.7933987",6668.63,"1 Oct 17 6640 P STO 2.30",2.3,1,228.82499999999996,6664.01,"2025-10-17","16:15:02.562765",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-17","14:06:08.5556461",6658.84,"1 Oct 17 6615 P STO 1.87 | 1 Oct 17 6590 P BTO 0.82",1.05,1,102.65,6664.01,"2025-10-17","16:15:02.0590213",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-17","13:00:24.1097166",6642.13,"1 Oct 17 6730 C BTO 0.07",-0.07,1,6.214999999999999,6671.16,"2025-10-17","14:21:02.577452",0.15,"OTO"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-17","13:00:24.1097166",6642.13,"1 Oct 17 6685 C STO 2.07",2.07,1,-224.785,6671.16,"2025-10-17","14:21:02.8045498",-4.3,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-16","14:30:08.3997112",6605.4,"1 Oct 16 6655 C STO 1.87",1.87,1,185.825,6629.07,"2025-10-16","16:15:02.5194215",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-16","14:30:08.3997112",6605.4,"1 Oct 16 6700 C BTO 0.22",-0.22,1,-23.175,6629.07,"2025-10-16","16:15:02.4784724",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-16","13:00:08.822985",6656.05,"1 Oct 16 6750 C BTO 0.17",-0.17,1,-18.175,6629.07,"2025-10-16","16:15:02.5204958",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-16","13:00:08.822985",6656.05,"1 Oct 16 6705 C STO 1.82",1.82,1,180.825,6629.07,"2025-10-16","16:15:02.5687302",0,"Expired"
"Bearish Credit 15M ORB","2025-10-16","11:30:18.5919225",6679.9,"1 Oct 16 6725 C STO 1.77",1.77,1,175.825,6629.07,"2025-10-16","16:15:02.5586319",0,"Expired"
"Bearish Credit 15M ORB","2025-10-16","11:30:18.5919225",6679.9,"1 Oct 16 6765 C BTO 0.07",-0.07,1,-8.175,6629.07,"2025-10-16","16:15:02.6512243",0,"Expired"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-10-15","15:30:29.169661",6676.36,"1 Oct 17 6585 P STO 12.24 | 1 Oct 17 6755 C STO 5.20 | 1 Oct 22 6585 P BTO 27.61 | 1 Oct 22 6755 C BTO 18.68",-28.85,1,1130.3299999999997,6629.07,"2025-10-17","09:41:38.8699989",40.25,"Manual User Exit"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-15","14:30:13.7928186",6665.41,"1 Oct 15 6590 P BTO 0.52",-0.52,1,-53.175,6671.06,"2025-10-15","16:15:02.1098122",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-15","14:30:13.7928186",6665.41,"1 Oct 15 6635 P STO 2.37",2.37,1,235.825,6671.06,"2025-10-15","16:15:02.1415074",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-15","13:00:10.4891821",6663.4,"1 Oct 15 6700 C STO 1.62",1.62,1,160.825,6671.06,"2025-10-15","16:15:02.0489404",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-15","13:00:10.4891821",6663.4,"1 Oct 15 6745 C BTO 0.12",-0.12,1,-13.175,6671.06,"2025-10-15","16:15:02.163881",0,"Expired"
"Bearish Credit 15M ORB","2025-10-15","11:37:08.9594055",6682.53,"1 Oct 15 6720 C STO 1.82",1.82,1,180.825,6671.06,"2025-10-15","16:15:02.0949534",0,"Expired"
"Bearish Credit 15M ORB","2025-10-15","11:37:08.9594055",6682.53,"1 Oct 15 6760 C BTO 0.07",-0.07,1,-8.175,6671.06,"2025-10-15","16:15:02.1032962",0,"Expired"
"Mid Day IronFly [PUTs + CALLs]","2025-10-15","11:15:23.9881573",6704.75,"1 Oct 15 6730 C STO 2.31 | 1 Oct 15 6730 P STO 26.33 | 1 Oct 15 6760 C BTO 0.22 | 1 Oct 15 6700 P BTO 9.37",19.05,1,-1099.79,6671.06,"2025-10-15","16:15:01.8236942",-30,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-14","14:45:08.4798694",6669.83,"1 Oct 14 6725 C BTO 0.05",-0.05,1,-6.175,6644.31,"2025-10-14","16:15:02.4372344",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-14","14:45:08.4798694",6669.83,"1 Oct 14 6680 C STO 1.95",1.95,1,193.825,6644.31,"2025-10-14","16:15:02.4949006",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-14","14:30:09.4763543",6674.15,"1 Oct 14 6685 C STO 1.78",1.78,1,176.825,6644.31,"2025-10-14","16:15:02.4355968",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-14","14:30:09.4763543",6674.15,"1 Oct 14 6730 C BTO 0.03",-0.03,1,-4.175,6644.31,"2025-10-14","16:15:02.4457706",0,"Expired"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-14","14:14:17.2480848",6674.79,"1 Oct 14 6655 P STO 1.82 | 1 Oct 14 6630 P BTO 0.52",1.3,1,-849.7899999999998,6643.02,"2025-10-14","15:38:09.100391",-9.75,"Above Delta"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-14","13:00:09.0624402",6666.64,"1 Oct 14 6580 P BTO 0.90",-0.9,1,58.215,6643.02,"2025-10-14","15:38:02.1837071",1.5,"OTO"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-14","13:00:09.0624402",6666.64,"1 Oct 14 6625 P STO 2.65",2.65,1,-456.7850000000001,6643.02,"2025-10-14","15:38:02.4638701",-7.2,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-13","14:45:08.820987",6653.78,"1 Oct 13 6665 C STO 1.63",1.63,1,161.825,6654.72,"2025-10-13","16:15:02.2270111",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-13","14:45:08.820987",6653.78,"1 Oct 13 6710 C BTO 0.03",-0.03,1,-4.175,6654.72,"2025-10-13","16:15:02.2484666",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-13","14:30:38.6241035",6662.89,"1 Oct 13 6650 P STO 1.72",1.72,1,-289.785,6652.74,"2025-10-13","14:43:02.3135679",-4.6,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-13","14:30:38.6241035",6662.89,"1 Oct 13 6605 P BTO 0.22",-0.22,1,16.215000000000003,6652.74,"2025-10-13","14:43:02.0602409",0.4,"OTO"
"Bullish 1H Credit ORB [25W / EMA]","2025-10-13","14:00:13.8422186",6655.5,"1 Oct 13 6635 P STO 1.85 | 1 Oct 13 6610 P BTO 0.55",1.3,1,127.65,6654.72,"2025-10-13","16:15:01.9638399",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-13","13:00:09.0071815",6665.42,"1 Oct 13 6595 P BTO 0.55",-0.55,1,3.2149999999999928,6642.84,"2025-10-13","14:58:01.8330483",0.6,"OTO"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-13","13:00:09.0071815",6665.42,"1 Oct 13 6640 P STO 2.65",2.65,1,-456.7850000000001,6642.84,"2025-10-13","14:58:02.0410517",-7.2,"Stop Loss"
"Friday 6/7 DC","2025-10-10","15:09:30.4088385",6595.43,"2 Oct 16 6480 P STO 27.59 | 2 Oct 16 6685 C STO 18.80 | 2 Oct 17 6480 P BTO 31.62 | 2 Oct 17 6685 C BTO 24.27",-9.5,2,745.48,6613.19,"2025-10-15","13:16:02.1182621",13.325,"Profit Target"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-10","14:45:15.0639338",6602.01,"1 Oct 10 6630 C STO 1.60",1.6,1,158.825,6552.51,"2025-10-10","16:15:02.6728034",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-10","14:45:15.0639338",6602.01,"1 Oct 10 6675 C BTO 0.15",-0.15,1,-16.175,6552.51,"2025-10-10","16:15:02.7570073",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-10","14:30:45.2740648",6613.92,"1 Oct 10 6590 P STO 2.17",2.17,1,-384.785,6597.68,"2025-10-10","14:49:03.3626",-6,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-10","14:30:45.2740648",6613.92,"1 Oct 10 6545 P BTO 0.32",-0.32,1,61.21499999999999,6597.68,"2025-10-10","14:49:02.4576487",0.95,"OTO"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-10-10","14:00:45.0263589",6618.3,"1 Oct 10 6655 C STO 1.10 | 1 Oct 10 6675 C BTO 0.40",0.7,1,67.65,6552.51,"2025-10-10","16:15:02.2828937",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-10","13:00:14.5550728",6613.68,"1 Oct 10 6710 C BTO 0.25",-0.25,1,-26.175,6552.51,"2025-10-10","16:15:02.7188997",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-10","13:00:14.5550728",6613.68,"1 Oct 10 6665 C STO 1.90",1.9,1,188.825,6552.51,"2025-10-10","16:15:02.6652299",0,"Expired"
"Bearish Credit 15M ORB","2025-10-10","11:30:29.7383332",6646.12,"1 Oct 10 6765 C BTO 0.30",-0.3,1,-31.175,6552.51,"2025-10-10","16:15:02.5683085",0,"Expired"
"Bearish Credit 15M ORB","2025-10-10","11:30:29.7383332",6646.12,"1 Oct 10 6725 C STO 1.65",1.65,1,163.825,6552.51,"2025-10-10","16:15:02.8475138",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-09","14:45:14.2375222",6721.67,"1 Oct 9 6730 C STO 1.13",1.13,1,-123.78500000000001,6727.75,"2025-10-09","15:13:03.5610737",-2.35,"Stop Loss"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-09","14:45:14.2375222",6721.67,"1 Oct 9 6775 C BTO 0.03",-0.03,1,-4.175,6735.11,"2025-10-09","16:15:02.4846097",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-09","14:30:09.8579999",6722.07,"1 Oct 9 6670 P BTO 0.12",-0.12,1,-13.175,6735.11,"2025-10-09","16:15:02.5828502",0,"Expired"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-09","14:30:09.8579999",6722.07,"1 Oct 9 6715 P STO 2.22",2.22,1,220.82500000000002,6735.11,"2025-10-09","16:15:02.7936757",0,"Expired"
"Bearish 1H Credit ORB [20W / EMA / VIX UP]","2025-10-09","14:04:25.6435566",6722.67,"1 Oct 9 6730 C STO 2.02 | 1 Oct 9 6750 C BTO 0.17",1.85,1,-229.69999999999993,6732.8,"2025-10-09","15:39:10.9386701",-4.1,"Below Delta"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-09","13:00:11.0016712",6721.04,"1 Oct 9 6740 C STO 1.52",1.52,1,150.825,6735.11,"2025-10-09","16:15:02.9693368",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-09","13:00:11.0016712",6721.04,"1 Oct 9 6785 C BTO 0.07",-0.07,1,-8.175,6735.11,"2025-10-09","16:15:02.5432798",0,"Expired"
"Bearish Credit 15M ORB","2025-10-09","11:30:13.1164067",6731.49,"1 Oct 9 6785 C BTO 0.12",-0.12,1,-13.175,6735.11,"2025-10-09","16:15:02.6744801",0,"Expired"
"Bearish Credit 15M ORB","2025-10-09","11:30:13.1164067",6731.49,"1 Oct 9 6745 C STO 2.42",2.42,1,240.825,6735.11,"2025-10-09","16:15:02.5649897",0,"Expired"
"Monday Wednesday 2/7 Double Calendar [MGMT]","2025-10-08","15:30:27.5932316",6752.97,"1 Oct 10 6700 P STO 6.98 | 1 Oct 10 6800 C STO 2.85 | 1 Oct 15 6700 P BTO 19.47 | 1 Oct 15 6800 C BTO 14.96",-24.6,1,-119.67000000000014,6749.27,"2025-10-10","09:32:09.1826464",23.5,"Below Short/Long Ratio"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-08","14:45:10.2551572",6748.37,"1 Oct 8 6800 C BTO 0.03",-0.03,1,-4.175,6753.72,"2025-10-08","16:15:02.6099942",0,"Expired"
"METF CALL Spreads (13:00,14:30,14:45) [1.9P / 110% SL]","2025-10-08","14:45:10.2551572",6748.37,"1 Oct 8 6755 C STO 1.03",1.03,1,-113.78499999999998,6753.6,"2025-10-08","15:21:03.3242521",-2.15,"Stop Loss"
"METF PUT Spreads (13:00,14:30) [2.5P / 170% / 50D SL]","2025-10-08","14:30:09.1377901",6752.24,"1 Oct 8 6705 P BTO 0.22",-0.22,1,-23.175,6753.72,"2025-10-08","16:15:02.4405945",0,"Expired"
